state,name,lat,lon,eclipse_1,eclipse_2,eclipse_3,eclipse_4,eclipse_5,eclipse_6,duration,Type
IN,Alfordsville,38.560296,-86.948557,17:48:00,18:32:40,19:03:49,19:07:30,19:38:30,20:21:30,153.5,Total 2024
IN,Amboy,40.602756,-85.927359,17:52:10,18:36:30,19:08:40,19:09:30,19:41:20,20:23:40,151.5,Total 2024
IN,Amity,39.427029,-86.003895,17:50:30,18:35:00,19:05:53,19:09:55,19:40:30,20:23:10,152.6666667,Total 2024
IN,Amo,39.688878,-86.612692,17:50:00,18:34:30,19:05:28,19:08:59,19:39:50,20:22:30,152.5,Total 2024
IN,Anderson,40.089766,-85.689449,17:52:00,18:36:20,19:07:06,19:10:45,19:41:20,20:23:50,151.8333333,Total 2024
IN,Andersonville,39.50049,-85.285862,17:51:50,18:36:10,19:07:10,19:10:51,19:41:30,20:24:10,152.3333333,Total 2024
IN,Antioch,40.227365,-86.505704,17:51:00,18:35:10,19:07:15,19:08:14,19:40:20,20:22:50,151.8333333,Total 2024
IN,Arcadia,40.174173,-86.021036,17:51:30,18:35:50,19:07:00,19:10:05,19:41:00,20:23:30,152,Total 2024
IN,Arlington,39.641107,-85.57711,17:51:30,18:35:50,19:06:43,19:10:43,19:41:10,20:23:50,152.3333333,Total 2024
IN,Arthur,38.346716,-87.244333,17:47:10,18:31:50,19:03:13,19:06:49,19:37:50,20:21:00,153.8333333,Total 2024
IN,Atlanta,40.213862,-86.027018,17:51:40,18:35:50,19:07:05,19:10:03,19:41:00,20:23:30,151.8333333,Total 2024
IN,Aurora,39.069774,-84.904746,17:51:50,18:36:20,19:09:10,19:09:30,19:41:40,20:24:20,152.5,Total 2024
IN,Austin,38.739986,-85.810587,17:50:00,18:34:40,19:06:34,19:08:29,19:40:10,20:23:10,153.1666667,Total 2024
IN,Avoca,38.917196,-86.555642,17:49:00,18:33:40,19:04:39,19:08:32,19:39:20,20:22:20,153.3333333,Total 2024
IN,Avon,39.760713,-86.394145,17:50:30,18:34:50,19:05:49,19:09:25,19:40:10,20:22:50,152.3333333,Total 2024
IN,Azalia,39.092387,-85.844814,17:50:20,18:34:50,19:06:06,19:09:34,19:40:30,20:23:10,152.8333333,Total 2024
IN,Bainbridge,39.7614,-86.81126,17:49:50,18:34:10,19:05:29,19:08:34,19:39:30,20:22:20,152.5,Total 2024
IN,Bargersville,39.542637,-86.203247,17:50:30,18:34:50,19:05:42,19:09:43,19:40:20,20:23:00,152.5,Total 2024
IN,Batesville,39.297698,-85.213455,17:51:40,18:36:10,19:07:27,19:10:29,19:41:30,20:24:10,152.5,Total 2024
IN,Bedford,38.860167,-86.489503,17:49:00,18:33:40,19:04:46,19:08:31,19:39:20,20:22:20,153.3333333,Total 2024
IN,Beech Grove,39.715669,-86.087018,17:50:50,18:35:10,19:06:04,19:09:59,19:40:40,20:23:10,152.3333333,Total 2024
IN,Belleville,39.669731,-86.479447,17:50:10,18:34:40,19:05:34,19:09:15,19:40:00,20:22:40,152.5,Total 2024
IN,Berne,40.657271,-84.955505,17:53:50,18:38:00,19:08:51,19:12:06,19:42:40,20:25:00,151.1666667,Total 2024
IN,Bethany,39.533804,-86.378821,17:50:10,18:34:30,19:05:28,19:09:24,19:40:00,20:22:50,152.6666667,Total 2024
IN,Bethel Village,39.151436,-85.925236,17:50:20,18:34:50,19:05:54,19:09:36,19:40:20,20:23:10,152.8333333,Total 2024
IN,Bicknell,38.774312,-87.307797,17:47:40,18:32:20,19:03:18,19:07:24,19:38:10,20:21:20,153.6666667,Total 2024
IN,Billtown,39.510075,-87.187269,17:49:00,18:33:20,19:04:37,19:07:50,19:39:00,20:21:50,152.8333333,Total 2024
IN,Birdseye,38.312721,-86.698508,17:48:00,18:32:40,19:04:36,19:06:59,19:38:40,20:21:50,153.8333333,Total 2024
IN,Blairsville,38.079461,-87.763101,17:46:00,18:30:40,19:02:06,19:05:48,19:37:00,20:20:10,154.1666667,Total 2024
IN,Blanford,39.668118,-87.520592,17:48:40,18:33:00,19:05:14,19:06:17,19:38:30,20:21:20,152.6666667,Total 2024
IN,Blocher,38.720607,-85.655205,17:50:10,18:34:50,19:07:22,19:07:44,19:40:30,20:23:20,153.1666667,Total 2024
IN,Bloomfield,39.026134,-86.937364,17:48:40,18:33:10,19:04:06,19:08:12,19:38:50,20:21:50,153.1666667,Total 2024
IN,Bloomingdale,39.830562,-87.250166,17:49:20,18:33:40,19:05:50,19:06:45,19:39:00,20:21:50,152.5,Total 2024
IN,Blooming Grove,39.50893,-85.068561,17:52:10,18:36:40,19:07:38,19:11:05,19:41:50,20:24:20,152.1666667,Total 2024
IN,Bloomington,39.1637,-86.524264,17:49:30,18:34:00,19:04:51,19:08:55,19:39:40,20:22:30,153,Total 2024
IN,Blountsville,40.060255,-85.239836,17:52:30,18:36:50,19:07:35,19:11:33,19:42:00,20:24:20,151.8333333,Total 2024
IN,Blue Ridge,39.521197,-85.637948,17:51:20,18:35:40,19:06:32,19:10:29,19:41:10,20:23:40,152.3333333,Total 2024
IN,Bluffton,40.743479,-85.172111,17:53:30,18:37:40,19:08:57,19:11:32,19:42:30,20:24:40,151.1666667,Total 2024
IN,Boggstown,39.562914,-85.912138,17:51:00,18:35:20,19:06:09,19:10:12,19:40:50,20:23:20,152.3333333,Total 2024
IN,Boonville,38.04661,-87.291027,17:46:40,18:31:30,19:03:15,19:05:59,19:37:30,20:20:50,154.1666667,Total 2024
IN,Boston,39.741167,-84.851792,17:52:50,18:37:10,19:08:01,19:11:42,19:42:20,20:24:50,152,Total 2024
IN,Bowling Green,39.38016,-87.011493,17:49:00,18:33:30,19:04:31,19:08:12,19:39:10,20:22:00,153,Total 2024
IN,Boxley,40.167783,-86.179067,17:51:20,18:35:40,19:06:53,19:09:44,19:40:40,20:23:20,152,Total 2024
IN,Brazil,39.522449,-87.124479,17:49:00,18:33:30,19:04:41,19:07:57,19:39:00,20:21:50,152.8333333,Total 2024
IN,Bretzville,38.296467,-86.866278,17:47:40,18:32:30,19:04:09,19:06:53,19:38:30,20:21:30,153.8333333,Total 2024
IN,Bridgeton,39.645472,-87.176386,17:49:10,18:33:30,19:04:59,19:07:47,19:39:00,20:21:50,152.6666667,Total 2024
IN,Bright,39.224924,-84.862326,17:52:00,18:36:30,19:08:34,19:10:13,19:41:50,20:24:30,152.5,Total 2024
IN,Brooklyn,39.544518,-86.369851,17:50:10,18:34:30,19:05:29,19:09:26,19:40:00,20:22:50,152.6666667,Total 2024
IN,Brookville,39.423273,-85.01016,17:52:10,18:36:30,19:07:49,19:10:55,19:41:50,20:24:30,152.3333333,Total 2024
IN,Brownsburg,39.834436,-86.385693,17:50:30,18:35:00,19:05:57,19:09:26,19:40:20,20:22:50,152.3333333,Total 2024
IN,Browns Crossing,39.40681,-86.501828,17:49:50,18:34:10,19:05:09,19:09:09,19:39:50,20:22:30,152.6666667,Total 2024
IN,Brownstown,38.879079,-86.047693,17:49:40,18:34:20,19:05:45,19:08:56,19:40:00,20:22:50,153.1666667,Total 2024
IN,Brownsville,39.664797,-85.003392,17:52:20,18:36:50,19:07:43,19:11:25,19:42:00,20:24:30,152.1666667,Total 2024
IN,Bruceville,38.75802,-87.4154,17:47:30,18:32:00,19:03:07,19:07:14,19:38:00,20:21:00,153.5,Total 2024
IN,Bryant,40.535832,-84.963342,17:53:40,18:37:50,19:08:36,19:12:07,19:42:40,20:24:50,151.1666667,Total 2024
IN,Buckskin,38.225499,-87.414776,17:46:40,18:31:30,19:02:52,19:06:25,19:37:30,20:20:50,154.1666667,Total 2024
IN,Burnett,39.543967,-87.299173,17:48:50,18:33:10,19:04:39,19:07:34,19:38:40,20:21:40,152.8333333,Total 2024
IN,Burney,39.318098,-85.639796,17:51:00,18:35:30,19:06:28,19:10:11,19:41:00,20:23:40,152.6666667,Total 2024
IN,Burns City,38.817097,-86.89374,17:48:20,18:33:00,19:04:00,19:07:59,19:38:50,20:21:50,153.5,Total 2024
IN,Butlerville,39.032589,-85.512923,17:50:50,18:35:20,19:06:55,19:09:35,19:40:50,20:23:40,152.8333333,Total 2024
IN,Cadiz,39.950923,-85.486891,17:52:00,18:36:20,19:07:08,19:11:06,19:41:30,20:24:00,152,Total 2024
IN,Cambridge City,39.812084,-85.17082,17:52:20,18:36:40,19:07:28,19:11:26,19:41:50,20:24:20,152,Total 2024
IN,Campbellsburg,38.652317,-86.264603,17:49:10,18:33:50,19:05:24,19:08:10,19:39:30,20:22:30,153.3333333,Total 2024
IN,Cannelburg,38.667901,-86.997585,17:48:00,18:32:40,19:03:44,19:07:38,19:38:30,20:21:30,153.5,Total 2024
IN,Canton,38.625918,-86.034966,17:49:30,18:34:10,19:06:05,19:08:05,19:39:50,20:22:50,153.3333333,Total 2024
IN,Carbon,39.599219,-87.107745,17:49:10,18:33:30,19:04:54,19:07:58,19:39:00,20:21:50,152.6666667,Total 2024
IN,Carlisle,38.960778,-87.401424,17:47:50,18:32:20,19:03:23,19:07:22,19:38:10,20:21:10,153.3333333,Total 2024
IN,Carmel,39.965479,-86.148369,17:51:10,18:35:20,19:06:26,19:09:53,19:40:40,20:23:10,152,Total 2024
IN,Carrollton,39.705525,-85.819868,17:51:20,18:35:40,19:06:25,19:10:27,19:41:00,20:23:30,152.1666667,Total 2024
IN,Cartersburg,39.6988,-86.4664,17:50:20,18:34:40,19:05:38,19:09:16,19:40:00,20:22:40,152.3333333,Total 2024
IN,Carthage,39.736817,-85.571422,17:51:40,18:36:00,19:06:48,19:10:50,19:41:20,20:23:50,152.1666667,Total 2024
IN,Cass,39.087607,-87.277283,17:48:10,18:32:40,19:03:43,19:07:38,19:38:30,20:21:20,153.1666667,Total 2024
IN,Cedar Grove,39.355949,-84.937076,17:52:10,18:36:40,19:08:02,19:10:45,19:41:50,20:24:30,152.3333333,Total 2024
IN,Celestine,38.386497,-86.773151,17:48:00,18:32:40,19:04:19,19:07:11,19:38:40,20:21:40,153.6666667,Total 2024
IN,Centenary,39.659114,-87.471433,17:48:40,18:33:10,19:05:05,19:06:45,19:38:30,20:21:30,152.8333333,Total 2024
IN,Center,40.436781,-86.059566,17:51:50,18:36:10,19:07:54,19:09:23,19:41:00,20:23:30,151.6666667,Total 2024
IN,Center Point,39.415766,-87.075574,17:49:00,18:33:20,19:04:30,19:08:05,19:39:00,20:21:50,152.8333333,Total 2024
IN,Centerton,39.516103,-86.395697,17:50:10,18:34:30,19:05:25,19:09:23,19:40:00,20:22:50,152.6666667,Total 2024
IN,Centerville,39.821987,-84.99925,17:52:40,18:37:00,19:07:45,19:11:39,19:42:10,20:24:40,152,Total 2024
IN,Chandler,38.037298,-87.374075,17:46:30,18:31:20,19:03:03,19:05:56,19:37:30,20:20:40,154.1666667,Total 2024
IN,Charlottesville,39.790879,-85.611941,17:51:40,18:36:00,19:06:47,19:10:49,19:41:20,20:23:50,152.1666667,Total 2024
IN,Chesterfield,40.113022,-85.594339,17:52:10,18:36:20,19:07:15,19:10:56,19:41:30,20:24:00,151.8333333,Total 2024
IN,Chrisney,38.010613,-87.030996,17:47:00,18:31:50,19:04:14,19:05:40,19:37:50,20:21:10,154.1666667,Total 2024
IN,Cicero,40.121932,-86.034042,17:51:30,18:35:40,19:06:52,19:10:05,19:40:50,20:23:30,152,Total 2024
IN,Clarksburg,39.435016,-85.349205,17:51:30,18:36:00,19:07:03,19:10:41,19:41:20,20:24:00,152.5,Total 2024
IN,Clay City,39.276986,-87.11271,17:48:40,18:33:10,19:04:13,19:07:59,19:38:50,20:21:40,153,Total 2024
IN,Clayton,39.688392,-86.521856,17:50:10,18:34:30,19:05:34,19:09:10,19:40:00,20:22:40,152.5,Total 2024
IN,Clermont,39.816523,-86.320678,17:50:40,18:35:00,19:06:00,19:09:33,19:40:20,20:23:00,152.3333333,Total 2024
IN,Clifford,39.282638,-85.869051,17:50:40,18:35:10,19:06:02,19:09:52,19:40:40,20:23:20,152.6666667,Total 2024
IN,Clinton,39.660965,-87.404659,17:48:50,18:33:10,19:05:03,19:07:03,19:38:40,20:21:30,152.6666667,Total 2024
IN,Cloverdale,39.521221,-86.798689,17:49:30,18:33:50,19:04:59,19:08:37,19:39:30,20:22:10,152.6666667,Total 2024
IN,Cloverland,39.504261,-87.225697,17:48:50,18:33:20,19:04:35,19:07:45,19:38:50,20:21:40,152.8333333,Total 2024
IN,Coal City,39.228267,-87.044257,17:48:40,18:33:10,19:04:13,19:08:07,19:38:50,20:21:50,153.1666667,Total 2024
IN,Coalmont,39.189623,-87.219495,17:48:20,18:32:50,19:03:57,19:07:46,19:38:40,20:21:30,153.1666667,Total 2024
IN,Coatesville,39.688449,-86.669388,17:50:00,18:34:20,19:05:25,19:08:53,19:39:40,20:22:30,152.5,Total 2024
IN,Colfax,40.194182,-86.666942,17:50:40,18:34:50,19:07:20,19:08:00,19:40:00,20:22:40,152,Total 2024
IN,Columbus,39.208684,-85.919059,17:50:20,18:34:50,19:05:55,19:09:42,19:40:30,20:23:10,152.8333333,Total 2024
IN,Commiskey,38.860521,-85.642958,17:50:20,18:35:00,19:06:49,19:08:58,19:40:40,20:23:20,153,Total 2024
IN,Connersville,39.658023,-85.141747,17:52:10,18:36:40,19:07:27,19:11:15,19:41:50,20:24:20,152.1666667,Total 2024
IN,Converse,40.578913,-85.87537,17:52:20,18:36:30,19:08:37,19:09:16,19:41:20,20:23:50,151.5,Total 2024
IN,Cordry Sweetwater Lakes,39.30693,-86.123805,17:50:20,18:34:40,19:05:36,19:09:36,19:40:20,20:23:00,152.6666667,Total 2024
IN,Cortland,38.973747,-85.962878,17:50:00,18:34:30,19:05:54,19:09:14,19:40:10,20:23:00,153,Total 2024
IN,Cory,39.381256,-87.203888,17:48:40,18:33:10,19:04:19,19:07:49,19:38:50,20:21:40,153,Total 2024
IN,Country Club Heights,40.124512,-85.687788,17:52:00,18:36:20,19:07:10,19:10:46,19:41:30,20:23:50,151.8333333,Total 2024
IN,Country Squire Lakes,39.037942,-85.685283,17:50:30,18:35:10,19:06:31,19:09:32,19:40:40,20:23:30,153,Total 2024
IN,Cowan,40.105751,-85.390762,17:52:20,18:36:40,19:07:27,19:11:18,19:41:50,20:24:10,151.8333333,Total 2024
IN,Craigville,40.776877,-85.091312,17:53:40,18:37:50,19:09:04,19:11:42,19:42:30,20:24:50,151.1666667,Total 2024
IN,Crane,38.894296,-86.901258,17:48:30,18:33:00,19:04:02,19:08:05,19:38:50,20:21:50,153.3333333,Total 2024
IN,Crawfordsville,40.041861,-86.897624,17:50:10,18:34:30,19:06:41,19:07:16,19:39:40,20:22:20,152.1666667,Total 2024
IN,Cross Plains,38.939295,-85.205671,17:51:10,18:35:50,19:08:30,19:09:00,19:41:20,20:24:00,152.8333333,Total 2024
IN,Crothersville,38.794455,-85.840023,17:50:00,18:34:30,19:06:21,19:08:44,19:40:10,20:23:00,153,Total 2024
IN,Crows Nest,39.856481,-86.169064,17:50:50,18:35:20,19:06:13,19:09:51,19:40:30,20:23:10,152.3333333,Total 2024
IN,Cumberland,39.786773,-85.944598,17:51:10,18:35:30,19:06:21,19:10:15,19:40:50,20:23:30,152.3333333,Total 2024
IN,Cynthiana,38.187258,-87.70853,17:46:10,18:31:00,19:02:13,19:06:03,19:37:10,20:20:20,154.1666667,Total 2024
IN,Dale,38.184861,-86.970411,17:47:20,18:32:00,19:03:59,19:06:31,19:38:10,20:21:20,154,Total 2024
IN,Daleville,40.118872,-85.556247,17:52:10,18:36:30,19:07:18,19:11:01,19:41:40,20:24:00,151.8333333,Total 2024
IN,Danville,39.758812,-86.495282,17:50:20,18:34:40,19:05:43,19:09:13,19:40:00,20:22:40,152.3333333,Total 2024
IN,Darlington,40.107313,-86.776738,17:50:20,18:34:40,19:06:56,19:07:30,19:39:50,20:22:30,152.1666667,Total 2024
IN,Darmstadt,38.091371,-87.576844,17:46:20,18:31:00,19:02:32,19:06:00,19:37:10,20:20:30,154.1666667,Total 2024
IN,Decatur,40.828854,-84.927813,17:54:00,18:38:10,19:09:17,19:12:02,19:42:50,20:25:00,151,Total 2024
IN,Decker,38.518472,-87.52408,17:47:00,18:31:40,19:02:44,19:06:46,19:37:40,20:20:50,153.8333333,Total 2024
IN,Delaware,39.145656,-85.206038,17:51:30,18:36:00,19:07:36,19:10:01,19:41:20,20:24:00,152.5,Total 2024
IN,Deputy,38.795115,-85.652724,17:50:10,18:34:50,19:07:02,19:08:37,19:40:30,20:23:20,153.1666667,Total 2024
IN,Dover Hill,38.719172,-86.801256,17:48:20,18:33:00,19:04:08,19:07:57,19:38:50,20:21:50,153.5,Total 2024
IN,Dresser,39.463328,-87.423929,17:48:30,18:33:00,19:04:21,19:07:19,19:38:30,20:21:30,153,Total 2024
IN,Dublin,39.812537,-85.205175,17:52:20,18:36:40,19:07:25,19:11:24,19:41:50,20:24:20,152,Total 2024
IN,Dubois,38.446328,-86.797466,17:48:00,18:32:40,19:04:13,19:07:22,19:38:40,20:21:40,153.6666667,Total 2024
IN,Dugger,39.070367,-87.259038,17:48:10,18:32:40,19:03:43,19:07:40,19:38:30,20:21:30,153.3333333,Total 2024
IN,Dunkirk,40.374326,-85.208209,17:53:00,18:37:20,19:08:05,19:11:40,19:42:10,20:24:30,151.5,Total 2024
IN,Dunreith,39.802817,-85.436633,17:51:50,18:36:20,19:07:04,19:11:05,19:41:30,20:24:00,152.1666667,Total 2024
IN,Dupont,38.891464,-85.516724,17:50:40,18:35:10,19:07:12,19:09:02,19:40:50,20:23:30,152.8333333,Total 2024
IN,East Germantown,39.813163,-85.137025,17:52:20,18:36:40,19:07:31,19:11:29,19:42:00,20:24:20,152,Total 2024
IN,East Oolitic,38.899675,-86.512212,17:49:10,18:33:40,19:04:43,19:08:33,19:39:30,20:22:20,153.1666667,Total 2024
IN,Eaton,40.326892,-85.357029,17:52:40,18:37:00,19:07:51,19:11:23,19:42:00,20:24:20,151.6666667,Total 2024
IN,Eckerty,38.322045,-86.612352,17:48:10,18:32:50,19:04:50,19:07:00,19:38:50,20:21:50,153.6666667,Total 2024
IN,Economy,39.977296,-85.086846,17:52:40,18:37:00,19:07:44,19:11:45,19:42:10,20:24:30,151.8333333,Total 2024
IN,Eden,39.902507,-85.769033,17:51:40,18:36:00,19:06:43,19:10:36,19:41:10,20:23:40,152,Total 2024
IN,Edgewood,40.103211,-85.737462,17:51:50,18:36:10,19:07:05,19:10:40,19:41:20,20:23:50,152,Total 2024
IN,Edinburgh,39.350889,-85.962485,17:50:30,18:35:00,19:05:53,19:09:51,19:40:30,20:23:10,152.6666667,Total 2024
IN,Edwardsport,38.812566,-87.251254,17:47:50,18:32:30,19:03:25,19:07:31,19:38:20,20:21:20,153.5,Total 2024
IN,Elberfeld,38.16165,-87.448155,17:46:40,18:31:20,19:02:48,19:06:16,19:37:30,20:20:40,154,Total 2024
IN,Elizabethtown,39.135079,-85.812438,17:50:30,18:35:00,19:06:10,19:09:41,19:40:30,20:23:20,152.8333333,Total 2024
IN,Elizaville,40.12402,-86.377322,17:51:00,18:35:20,19:06:42,19:09:16,19:40:30,20:23:00,152,Total 2024
IN,Ellettsville,39.232212,-86.624136,17:49:20,18:33:50,19:04:46,19:08:51,19:39:30,20:22:20,153,Total 2024
IN,Elnora,38.876196,-87.084637,17:48:10,18:32:40,19:03:45,19:07:50,19:38:30,20:21:30,153.3333333,Total 2024
IN,Elrod,39.055904,-85.163118,17:51:20,18:36:00,19:08:00,19:09:34,19:41:20,20:24:00,152.6666667,Total 2024
IN,Elwood,40.273823,-85.837288,17:52:00,18:36:10,19:07:22,19:10:26,19:41:20,20:23:40,151.6666667,Total 2024
IN,Eminence,39.521484,-86.642394,17:49:50,18:34:10,19:05:09,19:08:55,19:39:40,20:22:30,152.6666667,Total 2024
IN,Emison,38.797786,-87.461371,17:47:30,18:32:00,19:03:05,19:07:11,19:38:00,20:21:00,153.5,Total 2024
IN,English,38.340763,-86.459156,17:48:20,18:33:10,19:05:25,19:06:55,19:39:00,20:22:00,153.6666667,Total 2024
IN,Evansville,37.987737,-87.534705,17:46:20,18:31:00,19:02:41,19:05:43,19:37:10,20:20:30,154.1666667,Total 2024
IN,Everton,39.566356,-85.0934,17:52:10,18:36:30,19:07:33,19:11:09,19:41:50,20:24:20,152.1666667,Total 2024
IN,Fairbanks,39.218205,-87.522917,17:48:00,18:32:30,19:03:41,19:07:11,19:38:10,20:21:10,153.1666667,Total 2024
IN,Fairland,39.584783,-85.862391,17:51:00,18:35:30,19:06:14,19:10:17,19:40:50,20:23:30,152.5,Total 2024
IN,Fairmount,40.417256,-85.647716,17:52:30,18:36:40,19:07:49,19:10:46,19:41:40,20:24:00,151.5,Total 2024
IN,Fairview,40.298509,-85.198243,17:53:00,18:37:10,19:07:58,19:11:41,19:42:10,20:24:30,151.5,Total 2024
IN,Fairview Park,39.682072,-87.414255,17:48:50,18:33:10,19:05:09,19:06:55,19:38:40,20:21:30,152.6666667,Total 2024
IN,Farmersburg,39.252519,-87.380728,17:48:20,18:32:40,19:03:54,19:07:28,19:38:30,20:21:20,153,Total 2024
IN,Farmland,40.189537,-85.127331,17:52:50,18:37:10,19:07:53,19:11:47,19:42:10,20:24:30,151.6666667,Total 2024
IN,Ferdinand,38.227952,-86.862459,17:47:40,18:32:20,19:04:14,19:06:40,19:38:20,20:21:30,153.8333333,Total 2024
IN,Fillmore,39.669724,-86.753173,17:49:50,18:34:10,19:05:18,19:08:42,19:39:30,20:22:20,152.5,Total 2024
IN,Fishers,39.96183,-85.968364,17:51:20,18:35:40,19:06:36,19:10:14,19:40:50,20:23:30,152.1666667,Total 2024
IN,Fishersburg,40.071511,-85.860512,17:51:40,18:36:00,19:06:54,19:10:26,19:41:10,20:23:40,152,Total 2024
IN,Flat Rock,39.361858,-85.831424,17:50:40,18:35:10,19:06:07,19:10:02,19:40:40,20:23:20,152.6666667,Total 2024
IN,Folsomville,38.130019,-87.16188,17:47:00,18:31:40,19:03:32,19:06:17,19:37:50,20:21:00,154,Total 2024
IN,Fontanet,39.571364,-87.245581,17:48:50,18:33:20,19:04:45,19:07:40,19:38:50,20:21:40,152.8333333,Total 2024
IN,Forest,40.373861,-86.33227,17:51:20,18:35:40,19:07:50,19:08:50,19:40:40,20:23:10,151.8333333,Total 2024
IN,Fort Branch,38.245827,-87.573215,17:46:30,18:31:20,19:02:30,19:06:18,19:37:20,20:20:40,154.1666667,Total 2024
IN,Fortville,39.924807,-85.846348,17:51:30,18:35:50,19:06:40,19:10:27,19:41:00,20:23:40,152.1666667,Total 2024
IN,Fountain City,39.954741,-84.919137,17:53:00,18:37:10,19:07:57,19:11:56,19:42:20,20:24:40,151.6666667,Total 2024
IN,Fountaintown,39.69404,-85.782009,17:51:20,18:35:40,19:06:27,19:10:30,19:41:00,20:23:30,152.1666667,Total 2024
IN,Fowlerton,40.409608,-85.572755,17:52:30,18:36:40,19:07:51,19:10:56,19:41:40,20:24:10,151.6666667,Total 2024
IN,Foxcliff Estates,39.479404,-86.393733,17:50:10,18:34:30,19:05:22,19:09:22,19:40:00,20:22:50,152.6666667,Total 2024
IN,Francisco,38.33268,-87.447985,17:46:50,18:31:30,19:02:46,19:06:35,19:37:40,20:20:50,154,Total 2024
IN,Frankfort,40.281025,-86.521254,17:51:00,18:35:20,19:07:30,19:08:30,19:40:20,20:23:00,152,Total 2024
IN,Franklin,39.494903,-86.05057,17:50:30,18:35:00,19:05:52,19:09:56,19:40:30,20:23:10,152.6666667,Total 2024
IN,Frankton,40.221014,-85.771983,17:52:00,18:36:20,19:07:16,19:10:35,19:41:20,20:23:50,151.8333333,Total 2024
IN,Fredericksburg,38.435541,-86.196183,17:48:50,18:33:40,19:06:13,19:06:48,19:39:30,20:22:30,153.6666667,Total 2024
IN,Freelandville,38.865345,-87.310217,17:47:50,18:32:20,19:03:23,19:07:29,19:38:20,20:21:20,153.5,Total 2024
IN,Freetown,38.979118,-86.130113,17:49:50,18:34:20,19:05:31,19:09:05,19:40:00,20:22:50,153,Total 2024
IN,French Lick,38.545551,-86.619132,17:48:20,18:33:00,19:04:36,19:07:44,19:39:00,20:22:00,153.6666667,Total 2024
IN,Gas City,40.48865,-85.594335,17:52:40,18:36:50,19:08:03,19:10:49,19:41:50,20:24:10,151.5,Total 2024
IN,Gaston,40.314005,-85.501005,17:52:30,18:36:50,19:07:41,19:11:06,19:41:50,20:24:10,151.6666667,Total 2024
IN,Geneva,40.596721,-84.957252,17:53:40,18:37:50,19:08:43,19:12:06,19:42:40,20:24:50,151.1666667,Total 2024
IN,Geneva,39.391154,-85.71749,17:51:00,18:35:30,19:06:20,19:10:13,19:40:50,20:23:30,152.5,Total 2024
IN,Gentryville,38.110003,-87.033965,17:47:10,18:32:00,19:03:54,19:06:14,19:38:00,20:21:10,154,Total 2024
IN,Glenwood,39.625586,-85.302437,17:51:50,18:36:20,19:07:09,19:11:02,19:41:30,20:24:10,152.3333333,Total 2024
IN,Glezen,38.417314,-87.309967,17:47:10,18:31:50,19:03:03,19:06:52,19:37:50,20:21:00,153.8333333,Total 2024
IN,Goldsmith,40.29072,-86.150662,17:51:30,18:35:50,19:07:18,19:09:38,19:40:50,20:23:20,151.8333333,Total 2024
IN,Gosport,39.350685,-86.666456,17:49:30,18:33:50,19:04:51,19:08:50,19:39:30,20:22:20,152.8333333,Total 2024
IN,Grammer,39.152641,-85.725931,17:50:40,18:35:10,19:06:21,19:09:48,19:40:40,20:23:20,152.6666667,Total 2024
IN,Grandview,37.936029,-86.983432,17:47:00,18:31:50,19:04:50,19:05:20,19:38:00,20:21:10,154.1666667,Total 2024
IN,Grandview Lake,39.151634,-86.03957,17:50:10,18:34:40,19:05:41,19:09:29,19:40:20,20:23:00,152.8333333,Total 2024
IN,Grantsburg,38.291314,-86.470519,17:48:20,18:33:00,19:05:35,19:06:23,19:39:00,20:22:00,153.6666667,Total 2024
IN,Grayford,38.963369,-85.577908,17:50:40,18:35:10,19:06:50,19:09:20,19:40:40,20:23:30,152.8333333,Total 2024
IN,Graysville,39.118006,-87.555694,17:47:50,18:32:20,19:03:29,19:07:07,19:38:10,20:21:10,153.3333333,Total 2024
IN,Greencastle,39.641841,-86.846339,17:49:40,18:34:00,19:05:10,19:08:31,19:39:30,20:22:10,152.5,Total 2024
IN,Greendale,39.147725,-84.829924,17:52:00,18:36:30,19:09:20,19:09:40,19:41:50,20:24:30,152.5,Total 2024
IN,Greenfield,39.793283,-85.772548,17:51:30,18:35:50,19:06:34,19:10:33,19:41:10,20:23:40,152.1666667,Total 2024
IN,Greensboro,39.878548,-85.463972,17:52:00,18:36:20,19:07:05,19:11:06,19:41:30,20:24:00,152,Total 2024
IN,Greensburg,39.351019,-85.501189,17:51:10,18:35:40,19:06:46,19:10:23,19:41:10,20:23:50,152.6666667,Total 2024
IN,Greens Fork,39.891458,-85.03915,17:52:40,18:37:00,19:07:43,19:11:42,19:42:10,20:24:30,151.8333333,Total 2024
IN,Greentown,40.4775,-85.962546,17:52:00,18:36:20,19:08:02,19:09:37,19:41:10,20:23:40,151.6666667,Total 2024
IN,Greenwood,39.60299,-86.108505,17:50:40,18:35:00,19:05:54,19:09:54,19:40:30,20:23:10,152.5,Total 2024
